Record Date,Country - Currency Description,Exchange Rate,Effective Date
3/31/02,Kenya-Shilling,77.9,3/31/02
3/31/02,Korea-Won,1313.8,3/31/02
3/31/02,Kuwait-Dinar,0.308,3/31/02
3/31/02,Kyrgyzstan-Som,48.4,3/31/02
3/31/02,Laos-Kip,9465,3/31/02
3/31/02,Latvia-LATS,0.641,3/31/02
3/31/02,Lebanon-Pound,1513.75,3/31/02
3/31/02,Lesotho-Maloti,11.337,3/31/02
3/31/02,Liberia-Dollar,49,3/31/02
3/31/02,Lithuanian-Lita,3.98,3/31/02
3/31/02,Luxembourg-Euro,1.153,3/31/02
3/31/02,Luxembourg-Franc,46.507,3/31/02
3/31/02,Madagascar-Franc,6732,3/31/02
3/31/02,Malawi-Kwacha,71.65,3/31/02
3/31/02,Malaysia-Ringgit,3.8,3/31/02
3/31/02,Mali-CFA Franc,756.23,3/31/02
3/31/02,Maltese-LIRA,0.46,3/31/02
3/31/02,Marshall Islands-U.S. Dollar,1,3/31/02
3/31/02,Martinique-French Francs,7.562,3/31/02
3/31/02,Mauritania-First Ouguiya,276.96,3/31/02
3/31/02,Mauritius-Rupee,30.1,3/31/02
3/31/02,Mexico-Peso,9.12,3/31/02
3/31/02,Micronesia-U.S. Dollar,1,3/31/02
3/31/02,Mozambique-Meticais,23250,3/31/02
3/31/02,Oman-Rial,0.385,3/31/02
12/31/01,Afghanistan-Afghani,38200,12/31/01
12/31/01,Albania-Lek,136.3,12/31/01
12/31/01,Algeria-Dinar,78.078,12/31/01
12/31/01,Angola-Kwanza,30.044,12/31/01
12/31/01,Antigua & Barbuda-E. Caribbean Dollar,2.7,12/31/01
12/31/01,Argentina-Peso,1,12/31/01
12/31/01,Armenia-Dram,565,12/31/01
12/31/01,Australia-Dollar,1.955,12/31/01
12/31/01,Austria-Euro,1.122,12/31/01
12/31/01,Austria-Schilling,15.442,12/31/01
12/31/01,Azerbaidjan-Second Manat,4750,12/31/01
12/31/01,Bahamas-Dollar,1,12/31/01
12/31/01,Bahrain-Dinar,0.376,12/31/01
12/31/01,Bangladesh-Taka,57,12/31/01
12/31/01,Barbados-Dollar,2,12/31/01
12/31/01,Belarus-Ruble,1565,12/31/01
12/31/01,Belgium-Euro,1.122,12/31/01
12/31/01,Belgium-Francs,45.27,12/31/01
12/31/01,Belize-Dollar,2,12/31/01
12/31/01,Benin-CFA Franc,736.12,12/31/01
12/31/01,Bermuda-Dollar,1,12/31/01
12/31/01,Bolivia-Boliviano,6.83,12/31/01
12/31/01,Bosnia-Marka,2.195,12/31/01
12/31/01,Botswana-Pula,6.964,12/31/01
12/31/01,Brazil-Real,2.309,12/31/01
12/31/01,Brunei-Dollar,1.849,12/31/01
12/31/01,Bulgaria-Lev New,2.184,12/31/01
12/31/01,Burkina Faso-CFA Franc,736.12,12/31/01
12/31/01,Burma-Kyat,450,12/31/01
12/31/01,Burundi-Franc,851.05,12/31/01
12/31/01,Cambodia-Riel,3905,12/31/01
12/31/01,Cameroon-CFA Franc,736.12,12/31/01
12/31/01,Canada-Dollar,1.592,12/31/01
12/31/01,Cape Verde-Escudo,123.556,12/31/01
12/31/01,Central African Rep.-CFA Franc,736.12,12/31/01
12/31/01,Chad-CFA Franc,736.12,12/31/01
12/31/01,Chile-Peso,661,12/31/01
12/31/01,China-Renminbi,8.265,12/31/01
12/31/01,Colombia-Peso,2275,12/31/01
12/31/01,Comoros-Franc,552.09,12/31/01
12/31/01,Congo-CFA Franc,736.12,12/31/01
12/31/01,Costa Rica-Colon,341.3,12/31/01
12/31/01,Cote D'ivoire-CFA Franc,736.12,12/31/01
12/31/01,Croatia-KUNA,8.308,12/31/01
12/31/01,Cyprus-Pound,0.645,12/31/01
12/31/01,Czech. Republic-Koruna,36.442,12/31/01
12/31/01,Dem. Rep. of Congo-Franc,314,12/31/01
12/31/01,Denmark-Krone,8.344,12/31/01
12/31/01,Djibouti-Franc,176.95,12/31/01
12/31/01,Dominican Republic-Peso,17.02,12/31/01
12/31/01,Ecuador-Sucre,25000,12/31/01
12/31/01,Egypt-Pound,4.56,12/31/01
12/31/01,El Salvador-Colon,8.75,12/31/01
12/31/01,Equatorial Guinea-CFA Franc,736.12,12/31/01
12/31/01,Eritrea-Nakfa,13.55,12/31/01
12/31/01,Estonia-Kroon,17.561,12/31/01
12/31/01,Ethiopia-Birr,8.56,12/31/01
12/31/01,Euro Zone-Euro,1.122,12/31/01
12/31/01,Fiji-Dollar,2.285,12/31/01
12/31/01,France-Euro,1.122,12/31/01
12/31/01,France-Franc,7.361,12/31/01
12/31/01,Gabon-CFA Franc,736.12,12/31/01
12/31/01,Gambia-Dalasi,18,12/31/01
12/31/01,Georgia-Lari,2.07,12/31/01
12/31/01,Germany-Euro,1.122,12/31/01
12/31/01,Germany-Mark,2.195,12/31/01
12/31/01,Ghana-Second Cedi,7100,12/31/01
12/31/01,Greece-Drachma,382.39,12/31/01
12/31/01,Grenada-E.Caribbean Dollar,2.7,12/31/01
12/31/01,Guatemala-Quetzal,8.005,12/31/01
12/31/01,Guinea Bissau-CFA Franc,736.12,12/31/01
12/31/01,Guinea-Franc,1974,12/31/01
12/31/01,Guyana-Dollar,188,12/31/01
12/31/01,Haiti-Gourde,26.75,12/31/01
12/31/01,Honduras-Lempira,15.854,12/31/01
12/31/01,Hong Kong-Dollar,7.797,12/31/01
12/31/01,Hungary-Forint,274.24,12/31/01
12/31/01,Iceland-Krona,102.81,12/31/01
12/31/01,India-Rupee,47.9,12/31/01
12/31/01,Indonesia-Rupiah,10060,12/31/01
12/31/01,Ireland-Euro,1.122,12/31/01
12/31/01,Ireland-Pound,0.884,12/31/01
12/31/01,Israel-Shekel,4.407,12/31/01
12/31/01,Italy-Euro,1.122,12/31/01
12/31/01,Italy-Lira,2172.9,12/31/01
12/31/01,Jamaica-Dollar,47.25,12/31/01
12/31/01,Japan-Yen,131.31,12/31/01
12/31/01,Jordan-Dinar,0.708,12/31/01
12/31/01,Kazakhstan-Tenge,151.6,12/31/01
12/31/01,Kenya-Shilling,78.45,12/31/01
12/31/01,Korea-Won,1303.5,12/31/01
12/31/01,Kuwait-Dinar,0.307,12/31/01
12/31/01,Kyrgyzstan-Som,48.1,12/31/01
12/31/01,Laos-Kip,9510,12/31/01
12/31/01,Latvia-LATS,0.629,12/31/01
12/31/01,Lebanon-Pound,1513.25,12/31/01
12/31/01,Lesotho-Maloti,11.99,12/31/01
12/31/01,Liberia-Dollar,49,12/31/01
12/31/01,Lithuanian-Lita,3.995,12/31/01
12/31/01,Luxembourg-Euro,1.122,12/31/01
12/31/01,Luxembourg-Franc,45.27,12/31/01
12/31/01,Madagascar-Franc,6370,12/31/01
12/31/01,Malawi-Kwacha,66.26,12/31/01
12/31/01,Malaysia-Ringgit,3.8,12/31/01
12/31/01,Mali-CFA Franc,736.12,12/31/01
12/31/01,Maltese-LIRA,0.452,12/31/01
12/31/01,Marshall Islands-U.S. Dollar,1,12/31/01
12/31/01,Martinique-French Francs,7.361,12/31/01
12/31/01,Mauritania-First Ouguiya,254.35,12/31/01
12/31/01,Mauritius-Rupee,30.1,12/31/01
12/31/01,Mexico-Peso,9.14,12/31/01
12/31/01,Micronesia-U.S. Dollar,1,12/31/01
12/31/01,Moldova-LEU,12.862,12/31/01
12/31/01,Mongolia-Tugrik,1102,12/31/01
12/31/01,Morocco-Dirham,11.532,12/31/01
12/31/01,Mozambique-Meticais,23090,12/31/01
12/31/01,Nambia-Dollar,11.99,12/31/01
12/31/01,Nepal-Rupee,76.15,12/31/01
12/31/01,Netherland-Euro,1.122,12/31/01
12/31/01,Netherlands Antilles-Guilder,1.78,12/31/01
12/31/01,Netherlands-Guilder,2.473,12/31/01
12/31/01,New Zealand-Dollar,2.4,12/31/01
12/31/01,Nicaragua-Cordoba,13.78,12/31/01
12/31/01,Niger-CFA Franc,736.12,12/31/01
12/31/01,Nigeria-Naira,119,12/31/01
12/31/01,Norway-Krone,8.972,12/31/01
12/31/01,Oman-Rial,0.385,12/31/01
12/31/01,Pakistan-Rupee,58,12/31/01
12/31/01,Panama-Balboa,1,12/31/01
12/31/01,Papua New Guinea-Kina,3.854,12/31/01
12/31/01,Paraguay-Guarani,4600,12/31/01
12/31/01,Peru-Sol,3.44,12/31/01
12/31/01,Philippines-Peso,51.45,12/31/01
12/31/01,Poland-Zloty,3.96,12/31/01
12/31/01,Portugal-Escudo,224.98,12/31/01
12/31/01,Portugal-Euro,1.122,12/31/01
12/31/01,Qatar-Riyal,3.638,12/31/01
12/31/01,Republic of Palau-Dollar,1,12/31/01
12/31/01,Romania-Third Leu,31740,12/31/01
12/31/01,Russia-Ruble,30.47,12/31/01
12/31/01,Rwanda-Franc,457.67,12/31/01
12/31/01,Sao Tome & Principe-Dobras,8961.769,12/31/01
12/31/01,Saudi Arabia-Riyal,3.75,12/31/01
12/31/01,Senegal-CFA Franc,736.12,12/31/01
12/31/01,Serbia-Dinar,65.533,12/31/01
12/31/01,Seychelles-Rupee,5.733,12/31/01
12/31/01,Sierra Leone-Leone,2375,12/31/01
12/31/01,Singapore-Dollar,1.846,12/31/01
12/31/01,Slovak-Korun,48,12/31/01
12/31/01,Slovenia-Tolars,237.27,12/31/01
12/31/01,Solomon Islands-Dollar,5.045,12/31/01
12/31/01,South Africa-Rand,11.99,12/31/01
12/31/01,Spain-Euro,1.122,12/31/01
12/31/01,Spain-Peseta,186.72,12/31/01
12/31/01,Sri Lanka-Rupee,92.85,12/31/01
12/31/01,St. Lucia-E. Caribbean Dollar,2.7,12/31/01
12/31/01,Sudan-Dinar,260,12/31/01
12/31/01,Suriname-Guilder,2210,12/31/01
12/31/01,Swaziland-Langeni,11.99,12/31/01
12/31/01,Sweden-Krona,10.446,12/31/01
12/31/01,Switzerland-Franc,1.658,12/31/01
12/31/01,Syria-Pound,46,12/31/01
12/31/01,Taiwan-Dollar,34.9,12/31/01
12/31/01,Tajikistan-Somoni,2.55,12/31/01
12/31/01,Tanzania-Shilling,912,12/31/01
12/31/01,Thailand-Baht,44.21,12/31/01
12/31/01,Togo-CFA Franc,736.12,12/31/01
12/31/01,Tonga-Pa'anga,2.196,12/31/01
12/31/01,Trinidad & Tobago-Dollar,6.115,12/31/01
12/31/01,Tunisia-Dinar,1.459,12/31/01
12/31/01,Turkey-Lira,1450000,12/31/01
12/31/01,Turkmenistan-Manat,5250,12/31/01
12/31/01,Uganda-Shilling,1680,12/31/01
12/31/01,Ukraine-Hryvnia,5.25,12/31/01
12/31/01,United Arab Emirates-Dirham,3.673,12/31/01
12/31/01,United Kingdom-Pound,0.688,12/31/01
12/31/01,Uruguay-Peso,13.9,12/31/01
12/31/01,Uzbekistan-Som,890,12/31/01
12/31/01,Vanuatu-Vatu,145.89,12/31/01
12/31/01,Venezuela-Soberano (OLD),757,12/31/01
12/31/01,Vietnam-Dong,15081,12/31/01
12/31/01,Western Samoa-Tala,3.496,12/31/01
12/31/01,Zambia-Kwacha,3735,12/31/01
12/31/01,Zimbabwe-Dollar,345,12/31/01
12/31/01,Finland-Euro,1.122,12/31/01
12/31/01,Rep. of N Macedonia-Dinar,65.5,12/31/01
12/31/01,Yemen-Rial,173,12/31/01
12/31/01,Finland-Markka,6.672,12/31/01
9/30/01,Afghanistan-Afghani,71500,9/30/01
9/30/01,Albania-Lek,142,9/30/01
9/30/01,Algeria-Dinar,76.429,9/30/01
9/30/01,Angola-Kwanza,20.389,9/30/01
9/30/01,Antigua & Barbuda-E. Caribbean Dollar,2.7,9/30/01
9/30/01,Argentina-Peso,1,9/30/01
9/30/01,Armenia-Dram,557,9/30/01
9/30/01,Australia-Dollar,1.894,9/30/01
9/30/01,Austria-Euro,1.1,9/30/01
9/30/01,Austria-Schilling,15.14,9/30/01
9/30/01,Azerbaidjan-Second Manat,4650,9/30/01
9/30/01,Bahamas-Dollar,1,9/30/01
9/30/01,Bahrain-Dinar,0.377,9/30/01
9/30/01,Bangladesh-Taka,57,9/30/01
9/30/01,Barbados-Dollar,2,9/30/01
9/30/01,Belarus-Ruble,1450,9/30/01
9/30/01,Belgium-Euro,1.1,9/30/01
9/30/01,Belgium-Francs,44.383,9/30/01
9/30/01,Belize-Dollar,2,9/30/01
9/30/01,Benin-CFA Franc,721.7,9/30/01
9/30/01,Bermuda-Dollar,1,9/30/01
9/30/01,Bolivia-Boliviano,6.7,9/30/01
9/30/01,Bosnia-Marka,2.152,9/30/01
9/30/01,Botswana-Pula,5.724,9/30/01
9/30/01,Brazil-Real,2.552,9/30/01
9/30/01,Brunei-Dollar,1.737,9/30/01
9/30/01,Bulgaria-Lev New,2.146,9/30/01
9/30/01,Burkina Faso-CFA Franc,721.7,9/30/01
9/30/01,Burma-Kyat,450,9/30/01
9/30/01,Burundi-Franc,833.024,9/30/01
9/30/01,Cambodia-Riel,3910,9/30/01
9/30/01,Cameroon-CFA Franc,721.7,9/30/01
9/30/01,Canada-Dollar,1.549,9/30/01
9/30/01,Cape Verde-Escudo,120.486,9/30/01
9/30/01,Central African Rep.-CFA Franc,721.7,9/30/01
9/30/01,Chad-CFA Franc,721.7,9/30/01
9/30/01,Chile-Peso,662.2,9/30/01
9/30/01,China-Renminbi,8.264,9/30/01
9/30/01,Colombia-Peso,2296.2,9/30/01
9/30/01,Comoros-Franc,541.275,9/30/01
9/30/01,Congo-CFA Franc,721.7,9/30/01
9/30/01,Costa Rica-Colon,331.87,9/30/01
9/30/01,Cote D'ivoire-CFA Franc,721.7,9/30/01
9/30/01,Croatia-KUNA,8.337,9/30/01
9/30/01,Cyprus-Pound,0.63,9/30/01
9/30/01,Czech. Republic-Koruna,36.611,9/30/01
9/30/01,Dem. Rep. of Congo-Franc,294,9/30/01
9/30/01,Denmark-Krone,8.191,9/30/01
9/30/01,Djibouti-Franc,176.95,9/30/01
9/30/01,Dominican Republic-Peso,16.85,9/30/01
9/30/01,Ecuador-Sucre,25000,9/30/01
9/30/01,Egypt-Pound,4.25,9/30/01
9/30/01,El Salvador-Colon,8.75,9/30/01
9/30/01,Equatorial Guinea-CFA Franc,721.7,9/30/01
9/30/01,Eritrea-Nakfa,10.2,9/30/01
9/30/01,Estonia-Kroon,17.218,9/30/01
9/30/01,Ethiopia-Birr,8.5,9/30/01
9/30/01,Euro Zone-Euro,1.1,9/30/01
9/30/01,Fiji-Dollar,2.212,9/30/01
9/30/01,Finland-Euro,1.1,9/30/01
9/30/01,Finland-Markka,6.542,9/30/01
9/30/01,France-Euro,1.1,9/30/01
9/30/01,France-Franc,7.217,9/30/01
9/30/01,Gabon-CFA Franc,721.7,9/30/01
9/30/01,Gambia-Dalasi,17,9/30/01
9/30/01,Georgia-Lari,2.065,9/30/01
9/30/01,Germany-Euro,1.1,9/30/01
9/30/01,Germany-Mark,2.152,9/30/01
9/30/01,Ghana-Second Cedi,7050,9/30/01
9/30/01,Greece-Drachma,374.9,9/30/01
9/30/01,Grenada-E.Caribbean Dollar,2.7,9/30/01
9/30/01,Guatemala-Quetzal,7.85,9/30/01
9/30/01,Guinea Bissau-CFA Franc,721.7,9/30/01
9/30/01,Guinea-Franc,1972,9/30/01
9/30/01,Guyana-Dollar,183,9/30/01
9/30/01,Haiti-Gourde,24.2,9/30/01
9/30/01,Honduras-Lempira,15.52,9/30/01
9/30/01,Hong Kong-Dollar,7.8,9/30/01
9/30/01,Hungary-Forint,279.02,9/30/01
9/30/01,Iceland-Krona,98.7,9/30/01
9/30/01,India-Rupee,47,9/30/01
9/30/01,Indonesia-Rupiah,8840,9/30/01
9/30/01,Ireland-Euro,1.1,9/30/01
9/30/01,Ireland-Pound,0.866,9/30/01
9/30/01,Israel-Shekel,4.26,9/30/01
9/30/01,Italy-Euro,1.1,9/30/01
9/30/01,Italy-Lira,2130.3401,9/30/01
9/30/01,Jamaica-Dollar,45.6,9/30/01
9/30/01,Japan-Yen,118.82,9/30/01
9/30/01,Jordan-Dinar,0.705,9/30/01
9/30/01,Kazakhstan-Tenge,147.7,9/30/01
9/30/01,Kenya-Shilling,78.8,9/30/01
9/30/01,Korea-Won,1274,9/30/01
9/30/01,Kuwait-Dinar,0.305,9/30/01
9/30/01,Kyrgyzstan-Som,47.5,9/30/01
9/30/01,Laos-Kip,9135,9/30/01
9/30/01,Latvia-LATS,0.62,9/30/01
9/30/01,Lebanon-Pound,1513.5,9/30/01
9/30/01,Lesotho-Maloti,8.434,9/30/01
9/30/01,Liberia-Dollar,49,9/30/01
9/30/01,Lithuanian-Lita,3.998,9/30/01
9/30/01,Luxembourg-Euro,1.1,9/30/01
9/30/01,Luxembourg-Franc,44.383,9/30/01
9/30/01,Madagascar-Franc,6264,9/30/01
9/30/01,Malawi-Kwacha,64.42,9/30/01
9/30/01,Malaysia-Ringgit,3.8,9/30/01
9/30/01,Mali-CFA Franc,721.7,9/30/01
9/30/01,Maltese-LIRA,0.447,9/30/01
9/30/01,Marshall Islands-U.S. Dollar,1,9/30/01
9/30/01,Martinique-French Francs,7.217,9/30/01
9/30/01,Mauritania-First Ouguiya,254.35,9/30/01
9/30/01,Mauritius-Rupee,29.4,9/30/01
9/30/01,Mexico-Peso,9.2,9/30/01
9/30/01,Micronesia-U.S. Dollar,1,9/30/01
9/30/01,Moldova-LEU,11.776,9/30/01
9/30/01,Mongolia-Tugrik,1099,9/30/01
9/30/01,Morocco-Dirham,11.29,9/30/01
9/30/01,Mozambique-Meticais,21740,9/30/01
9/30/01,Nambia-Dollar,8.434,9/30/01
9/30/01,Nepal-Rupee,74.7,9/30/01
9/30/01,Netherland-Euro,1.1,9/30/01
9/30/01,Netherlands Antilles-Guilder,1.78,9/30/01
9/30/01,Netherlands-Guilder,2.425,9/30/01
9/30/01,New Zealand-Dollar,2.28,9/30/01
9/30/01,Nicaragua-Cordoba,13.58,9/30/01
9/30/01,Niger-CFA Franc,721.7,9/30/01
9/30/01,Nigeria-Naira,112.26,9/30/01
9/30/01,Norway-Krone,8.863,9/30/01
9/30/01,Pakistan-Rupee,63,9/30/01
9/30/01,Panama-Balboa,1,9/30/01
9/30/01,Papua New Guinea-Kina,3.436,9/30/01
9/30/01,Paraguay-Guarani,4320,9/30/01
9/30/01,Peru-Sol,3.48,9/30/01
9/30/01,Philippines-Peso,50.9,9/30/01
9/30/01,Poland-Zloty,4.237,9/30/01
9/30/01,Portugal-Escudo,220.58,9/30/01
9/30/01,Portugal-Euro,1.1,9/30/01
9/30/01,Qatar-Riyal,3.641,9/30/01
9/30/01,Rep. of N Macedonia-Dinar,69.5,9/30/01
9/30/01,Republic of Palau-Dollar,1,9/30/01
9/30/01,Romania-Third Leu,30035,9/30/01
9/30/01,Russia-Ruble,29.42,9/30/01
9/30/01,Rwanda-Franc,441.33,9/30/01
9/30/01,Sao Tome & Principe-Dobras,7314.6001,9/30/01
9/30/01,Saudi Arabia-Riyal,3.749,9/30/01
9/30/01,Senegal-CFA Franc,721.7,9/30/01
9/30/01,Serbia-Dinar,65.533,9/30/01
9/30/01,Seychelles-Rupee,5.733,9/30/01
9/30/01,Sierra Leone-Leone,2075,9/30/01
9/30/01,Singapore-Dollar,1.74,9/30/01
9/30/01,Slovak-Korun,47.739,9/30/01
9/30/01,Slovenia-Tolars,241.39,9/30/01
9/30/01,Solomon Islands-Dollar,5.045,9/30/01
9/30/01,South Africa-Rand,8.434,9/30/01
9/30/01,Spain-Euro,1.1,9/30/01
9/30/01,Spain-Peseta,183.06,9/30/01
9/30/01,Sri Lanka-Rupee,89.75,9/30/01
9/30/01,St. Lucia-E. Caribbean Dollar,2.7,9/30/01
9/30/01,Sudan-Dinar,257,9/30/01
9/30/01,Suriname-Guilder,2200,9/30/01
9/30/01,Swaziland-Langeni,8.434,9/30/01
9/30/01,Sweden-Krona,10.45,9/30/01
9/30/01,Switzerland-Franc,1.669,9/30/01
9/30/01,Syria-Pound,46,9/30/01
9/30/01,Taiwan-Dollar,34.48,9/30/01
9/30/01,Tajikistan-Somoni,2.4,9/30/01
9/30/01,Tanzania-Shilling,888,9/30/01
9/30/01,Thailand-Baht,44.03,9/30/01
9/30/01,Togo-CFA Franc,721.7,9/30/01
9/30/01,Tonga-Pa'anga,2.149,9/30/01
9/30/01,Trinidad & Tobago-Dollar,6.09,9/30/01
9/30/01,Tunisia-Dinar,1.427,9/30/01
9/30/01,Turkey-Lira,1365000,9/30/01
9/30/01,Turkmenistan-Manat,5250,9/30/01
9/30/01,Uganda-Shilling,1740,9/30/01
9/30/01,Ukraine-Hryvnia,5.36,9/30/01
9/30/01,United Arab Emirates-Dirham,3.672,9/30/01
9/30/01,United Kingdom-Pound,0.689,9/30/01
9/30/01,Uruguay-Peso,13.47,9/30/01
9/30/01,Uzbekistan-Som,850,9/30/01
9/30/01,Vanuatu-Vatu,145.89,9/30/01
9/30/01,Venezuela-Soberano (OLD),736,9/30/01
9/30/01,Vietnam-Dong,14991,9/30/01
9/30/01,Western Samoa-Tala,3.344,9/30/01
9/30/01,Yemen-Rial,170,9/30/01
9/30/01,Oman-Rial,0.385,9/30/01
9/30/01,Zambia-Kwacha,3570,9/30/01
9/30/01,Zimbabwe-Dollar,260,9/30/01
6/30/01,Afghanistan-Afghani,73000,6/30/01
6/30/01,Albania-Lek,149,6/30/01
6/30/01,Algeria-Dinar,78.101,6/30/01
6/30/01,Angola-Kwanza,19.706,6/30/01
6/30/01,Antigua & Barbuda-E. Caribbean Dollar,2.7,6/30/01
6/30/01,Argentina-Peso,1,6/30/01
6/30/01,Armenia-Dram,554.68,6/30/01
6/30/01,Australia-Dollar,1.979,6/30/01
6/30/01,Austria-Euro,1.181,6/30/01
6/30/01,Austria-Schilling,16.256,6/30/01
6/30/01,Azerbaidjan-Second Manat,4600,6/30/01
6/30/01,Bahamas-Dollar,1,6/30/01
6/30/01,Bahrain-Dinar,0.377,6/30/01
6/30/01,Czech. Republic-Koruna,39.149,6/30/01
6/30/01,Dem. Rep. of Congo-Franc,349.305,6/30/01
6/30/01,Denmark-Krone,8.81,6/30/01
6/30/01,Djibouti-Franc,176.95,6/30/01
6/30/01,Dominican Republic-Peso,16.99,6/30/01
6/30/01,Ecuador-Sucre,25000,6/30/01
6/30/01,Egypt-Pound,3.886,6/30/01
6/30/01,El Salvador-Colon,8.75,6/30/01
6/30/01,Equatorial Guinea-CFA Franc,774.9,6/30/01
6/30/01,Eritrea-Nakfa,10.2,6/30/01
6/30/01,Estonia-Kroon,18.488,6/30/01
6/30/01,Ethiopia-Birr,8.44,6/30/01
6/30/01,Euro Zone-Euro,1.181,6/30/01
6/30/01,Fiji-Dollar,2.205,6/30/01
6/30/01,Nicaragua-Cordoba,13.1,6/30/01
6/30/01,Niger-CFA Franc,774.9,6/30/01
6/30/01,Nigeria-Naira,112.8,6/30/01
6/30/01,Norway-Krone,9.364,6/30/01
6/30/01,Oman-Rial,0.385,6/30/01
6/30/01,Pakistan-Rupee,61.5,6/30/01
6/30/01,Panama-Balboa,1,6/30/01
6/30/01,Papua New Guinea-Kina,3.29,6/30/01
6/30/01,Paraguay-Guarani,3850,6/30/01
6/30/01,Peru-Sol,3.63,6/30/01
6/30/01,Philippines-Peso,50.4,6/30/01
6/30/01,Poland-Zloty,3.98,6/30/01
6/30/01,Portugal-Escudo,236.84,6/30/01
6/30/01,Portugal-Euro,1.181,6/30/01
6/30/01,Qatar-Riyal,3.639,6/30/01
6/30/01,Rep. of N Macedonia-Dinar,70.92,6/30/01
6/30/01,Russia-Ruble,29.146,6/30/01
6/30/01,Rwanda-Franc,439.75,6/30/01
6/30/01,Sao Tome & Principe-Dobras,7314.6001,6/30/01
6/30/01,Saudi Arabia-Riyal,3.75,6/30/01
6/30/01,Senegal-CFA Franc,774.9,6/30/01
6/30/01,Seychelles-Rupee,5.733,6/30/01
6/30/01,Sierra Leone-Leone,1950,6/30/01
6/30/01,Singapore-Dollar,1.809,6/30/01
6/30/01,Slovak-Korun,50.7,6/30/01
6/30/01,Slovenia-Tolars,266.79,6/30/01
6/30/01,Solomon Islands-Dollar,5.045,6/30/01
6/30/01,South Africa-Rand,7.995,6/30/01
6/30/01,Spain-Euro,1.181,6/30/01
6/30/01,Spain-Peseta,196.56,6/30/01
6/30/01,Sri Lanka-Rupee,91.65,6/30/01
6/30/01,St. Lucia-E. Caribbean Dollar,2.7,6/30/01
6/30/01,Sudan-Dinar,257,6/30/01
6/30/01,Suriname-Guilder,2235,6/30/01
6/30/01,Swaziland-Langeni,7.995,6/30/01
6/30/01,Sweden-Krona,10.772,6/30/01
6/30/01,Switzerland-Franc,1.796,6/30/01
6/30/01,Syria-Pound,46,6/30/01
6/30/01,Taiwan-Dollar,33.85,6/30/01
6/30/01,Tajikistan-Somoni,2.4,6/30/01
6/30/01,Tanzania-Shilling,666,6/30/01
6/30/01,Thailand-Baht,46.37,6/30/01
6/30/01,Togo-CFA Franc,774.9,6/30/01
6/30/01,Tonga-Pa'anga,1.98,6/30/01
6/30/01,Trinidad & Tobago-Dollar,6.18,6/30/01
6/30/01,Tunisia-Dinar,1.497,6/30/01
6/30/01,Turkey-Lira,1155000,6/30/01
6/30/01,Turkmenistan-Manat,5250,6/30/01
6/30/01,Uganda-Shilling,1765,6/30/01
6/30/01,Ukraine-Hryvnia,5.5,6/30/01
6/30/01,United Arab Emirates-Dirham,3.672,6/30/01
6/30/01,United Kingdom-Pound,0.705,6/30/01
6/30/01,Uruguay-Peso,13.06,6/30/01
6/30/01,Uzbekistan-Som,793.5,6/30/01
6/30/01,Vanuatu-Vatu,145.89,6/30/01
6/30/01,Venezuela-Soberano (OLD),714,6/30/01
6/30/01,Vietnam-Dong,14659,6/30/01
6/30/01,Western Samoa-Tala,3.28,6/30/01
6/30/01,Yemen-Rial,168,6/30/01
6/30/01,Zambia-Kwacha,3420,6/30/01
6/30/01,Zimbabwe-Dollar,118,6/30/01
6/30/01,Bangladesh-Taka,57,6/30/01
6/30/01,Barbados-Dollar,2,6/30/01
6/30/01,Belarus-Ruble,1365,6/30/01
6/30/01,Belgium-Euro,1.181,6/30/01
6/30/01,Belgium-Francs,47.655,6/30/01
6/30/01,Belize-Dollar,2,6/30/01
6/30/01,Benin-CFA Franc,774.9,6/30/01
6/30/01,Bermuda-Dollar,1,6/30/01
6/30/01,Bolivia-Boliviano,6.54,6/30/01
6/30/01,Bosnia-Marka,2.31,6/30/01
6/30/01,Botswana-Pula,5.627,6/30/01
6/30/01,Brazil-Real,2.36,6/30/01
6/30/01,Brunei-Dollar,1.807,6/30/01
6/30/01,Bulgaria-Lev New,2.3,6/30/01
6/30/01,Burkina Faso-CFA Franc,774.9,6/30/01
6/30/01,Burma-Kyat,400,6/30/01
6/30/01,Burundi-Franc,822.749,6/30/01
6/30/01,Cambodia-Riel,3910,6/30/01
6/30/01,Cameroon-CFA Franc,774.9,6/30/01
6/30/01,Canada-Dollar,1.541,6/30/01
6/30/01,Cape Verde-Escudo,128.353,6/30/01
6/30/01,Central African Rep.-CFA Franc,774.9,6/30/01
6/30/01,Chad-CFA Franc,774.9,6/30/01
6/30/01,Chile-Peso,610.8,6/30/01
6/30/01,China-Renminbi,8.265,6/30/01
6/30/01,Colombia-Peso,2324.5,6/30/01
6/30/01,Comoros-Franc,581.175,6/30/01
6/30/01,Congo-CFA Franc,774.9,6/30/01
6/30/01,Costa Rica-Colon,325.96,6/30/01
6/30/01,Cote D'ivoire-CFA Franc,774.9,6/30/01
6/30/01,Croatia-KUNA,8.504,6/30/01
6/30/01,Cyprus-Pound,0.681,6/30/01
6/30/01,Finland-Euro,1.181,6/30/01
6/30/01,Finland-Markka,7.024,6/30/01
6/30/01,France-Euro,1.181,6/30/01
6/30/01,France-Franc,7.749,6/30/01
6/30/01,Gabon-CFA Franc,774.9,6/30/01
6/30/01,Gambia-Dalasi,16,6/30/01
6/30/01,Georgia-Lari,2.07,6/30/01
